sample_no,pid,ppid,cpu_children_sys,cpu_children_user,cpu_user,cpu_sys,cpu_percent,cpu_num,label
21006067,1174,1,0,0,0,0,0,0,1
21005971,27,2,0,0,0,0,0,1,1
21006030,1004,1,0,0,0,0,0,1,1
21006042,506,1,0,0,0,0,0,0,1
21005961,133,2,0,0,0,0,0,1,1
21005962,132,2,0,0,0,0,0,1,1
21005963,131,2,0,0,0,0,0,1,1
21005964,130,2,0,0,0,0,0,1,1
21005965,135,2,0,0,0,0,0,1,1
21005966,134,2,0,0,0,0,0,1,1
21005967,138,2,0,0,0,0,0,1,1
21005969,25,2,0,0,0,0,0,1,1
21005987,263,2,0,0,0,0,0,0,1
21005990,128,2,0,0,0,0,0,1,1
21005994,59,2,0,0,0,0,0,1,1
21005995,58,2,0,0,0,0,0,1,1
21005998,57,2,0,0,0,0,0,1,1
21005999,56,2,0,0,0,0,0,1,1
21006031,60,2,0,0,0,0,0,1,1
21006032,61,2,0,0,0,0,0,1,1
21006033,62,2,0,0,0,0,0,1,1
21006034,63,2,0,0,0,0,0,1,1
21006035,64,2,0,0,0,0,0,1,1
21006004,88,2,0,0,0,0,0,0,1
21006012,1019,1,0,0,0,0,0,1,1
21005975,23,2,0,0,0,0,0,1,1
21006049,1026,1,0,0,0,0,0,1,1
21006010,87,2,0,0,0,0,0,0,1
21005979,29,2,0,0,0,0,0,1,1
21006023,846,1,0,0,0,0,0,1,1
21006025,37,2,0,0,0,0,0,1,1
21005984,285,2,0,0,0,0,0,0,1
21006026,36,2,0,0,0,0,0,0,1
21006005,390,2,0,0,0,0,0,1,1
21006007,396,2,0,0,0,0,0,1,1
21006003,393,2,0,0,0,0,0,1,1
21006008,394,2,0,0,0,0,0,1,1
21006068,74,2,0,0,0,0,0,0,1
21006055,1184,1,0,0,0,0,0,1,1
21005976,1076,1,0,0,0,0,0,1,1
21005977,1077,1,0,0,0,0,0,0,1
21006002,375,2,0,0,0,0,0,1,1
21006006,397,2,0,0,0,0,0,1,1
21005985,284,2,0,0,0,0,0,0,1
21006019,382,2,0,0,0,0,0,0,1
21005970,26,2,0,0,0,0,0,1,1
21006052,16,2,0,0,0,0,0,0,1
21005974,22,2,0,0,0,0,0,1,1
21006053,19,2,0,0,0,0,0,1,1
21005968,24,2,0,0,0,0,0,1,1
21005991,129,2,0,0,0,0,0,0,1
21005973,21,2,0,0,0,0,0,1,1
21006011,3,2,0,0,0,0,0,0,1
21006048,13,2,0,0,0,0.01,0,1,1
21006028,34,2,0,0,0,0,0,1,1
21006040,2,0,0,0,0,0,0,1,1
21006000,53,2,0,0,0,0,0,1,1
21006062,5,2,0,0,0,0,0,0,1
21006024,31,2,0,0,0,0,0,0,1
21006016,586,2,0,0,0,0,0,0,1
21005981,1679,2,0,0,0,0,0,0,1
21006050,15,2,0,0,0,0,0,1,1
21006017,443,2,0,0,0,0,0,1,1
21005980,344,2,0,0,0,0,0,1,1
21005983,1676,2,0,0,0,0,0,1,1
21006041,6,2,0,0,0,0,0,1,1
21006069,70,2,0,0,0,0,0,1,1
21006001,411,1,0,0,0,0,0,0,1
21006057,1023,1,0,0,0,0,0,1,1
21005978,28,2,0,0,0,0,0,1,1
21005986,1093,1,0,0,0,0,0,1,1
21006063,9,2,0,0,0,0,0,0,1
21005988,12,2,0,0,0,0,0,1,1
21006051,17,2,0,0,0,0,0,1,1
21006054,18,2,0,0,0,0,0,1,1
21006045,1212,1,6.13,13.92,0,0.01,0,0,1
21005989,1952,1212,0,0,1.32,0.68,0,0,1
21005992,1949,1212,0,0,1.28,0.51,8.6,1,1
21006018,1948,1212,0,0,0.85,0.35,1.2,0,1
21006020,1930,1212,0,0,1.11,0.4,6.9,1,1
21006021,1937,1212,0,0,1.23,0.61,12.4,1,1
21006022,1938,1212,0,0,0.32,0.13,0.7,0,1
21006056,1183,1,0,0,0,0,0,0,1
21006065,1291,1290,1.67,0.34,0.2,0.19,1.9,0,1
21006058,234,2,0,0,0,0,0,0,1
21005982,8,2,0,0,0,0,0,0,1
21006013,7,2,0,0,0,0.01,0,0,1
21006009,398,2,0,0,0,0,0,1,1
21006015,1010,1,0,0,0,0,0,1,1
21006036,65,2,0,0,0,0,0,1,1
21006038,67,2,0,0,0,0,0,0,1
21006037,66,2,0,0,0,0,0,1,1
21006039,68,2,0,0,0,0,0,1,1
21005960,1267,1,0,0,0,0,0,0,1
21006070,1041,1,0,0,0,0,0,0,1
21006029,1245,1,0,0,0,0,0,1,1
21006064,1290,1,0,0,0,0,0,1,1
21006061,1,0,0,0,0,0,0,1,1
21006014,365,1,0,0,0,0.01,0.1,0,1
21006044,1037,1,0,0,0,0,0,1,1
21006043,505,1,0,0,0,0,0,1,1
21005993,422,1,0,0,0,0,0,1,1
21005959,1268,1267,0,0,0,0,0,0,1
21005996,55,2,0,0,0,0,0,1,1
21006027,35,2,0,0,0,0,0,1,1
21006047,10,2,0,0,0,0,0,0,1
21006046,11,2,0,0,0,0,0,1,1
21005972,20,2,0,0,0,0,0,1,1
21006171,1053,1,0,0,0,0,0,1,1
21006170,1051,1,0,0,0,0,0,1,1
21006108,54,2,0,0,0,0,0,1,1
21006177,1177,1,0,0,0,0,0,1,1
21006178,1174,1,0,0,0,0,0,0,1
21006083,27,2,0,0,0,0,0,1,1
21006141,1004,1,0,0,0,0,0,1,1
21006153,506,1,0,0,0,0,0,0,1
21006073,133,2,0,0,0,0,0,1,1
21006074,132,2,0,0,0,0,0,1,1
21006075,131,2,0,0,0,0,0,1,1
21006076,130,2,0,0,0,0,0,1,1
21006077,135,2,0,0,0,0,0,1,1
21006078,134,2,0,0,0,0,0,1,1
21006079,138,2,0,0,0,0,0,1,1
21006081,25,2,0,0,0,0,0,1,1
21006099,263,2,0,0,0,0,0,0,1
21006102,128,2,0,0,0,0,0,1,1
21006105,59,2,0,0,0,0,0,1,1
21006106,58,2,0,0,0,0,0,1,1
21006109,57,2,0,0,0,0,0,1,1
21006110,56,2,0,0,0,0,0,1,1
21006142,60,2,0,0,0,0,0,1,1
21006143,61,2,0,0,0,0,0,1,1
21006144,62,2,0,0,0,0,0,1,1
21006145,63,2,0,0,0,0,0,1,1
21006146,64,2,0,0,0,0,0,1,1
21006115,88,2,0,0,0,0,0,0,1
21006123,1019,1,0,0,0,0,0,1,1
21006087,23,2,0,0,0,0,0,1,1
21006160,1026,1,0,0,0,0,0,1,1
21006121,87,2,0,0,0,0,0,0,1
21006091,29,2,0,0,0,0,0,1,1
21006134,846,1,0,0,0,0,0,1,1
21006136,37,2,0,0,0,0,0,1,1
21006096,285,2,0,0,0,0,0,0,1
21006137,36,2,0,0,0,0,0,0,1
21006116,390,2,0,0,0,0,0,1,1
21006118,396,2,0,0,0,0,0,1,1
21006114,393,2,0,0,0,0,0,1,1
21006119,394,2,0,0,0,0,0,1,1
21006179,74,2,0,0,0,0,0,0,1
21006166,1184,1,0,0,0,0,0,1,1
21006088,1076,1,0,0,0,0,0,1,1
21006089,1077,1,0,0,0,0,0,0,1
21006113,375,2,0,0,0,0,0,1,1
21006117,397,2,0,0,0,0,0,1,1
21006097,284,2,0,0,0,0,0,0,1
21006130,382,2,0,0,0,0,0,0,1
21006082,26,2,0,0,0,0,0,1,1
21006163,16,2,0,0,0,0,0,0,1
21006086,22,2,0,0,0,0,0,1,1
21006164,19,2,0,0,0,0,0,1,1
21006080,24,2,0,0,0,0,0,1,1
21006103,129,2,0,0,0,0,0,0,1
21006085,21,2,0,0,0,0,0,1,1
21006122,3,2,0,0,0,0,0,0,1
21006159,13,2,0,0,0,0,0,1,1
21006139,34,2,0,0,0,0,0,1,1
21006151,2,0,0,0,0,0,0,1,1
21006111,53,2,0,0,0,0,0,1,1
21006173,5,2,0,0,0,0,0,0,1
21006135,31,2,0,0,0,0,0,0,1
21006127,586,2,0,0,0,0,0,0,1
21006093,1679,2,0,0,0,0,0,0,1
21006161,15,2,0,0,0,0,0,1,1
21006128,443,2,0,0,0,0,0,1,1
21006092,344,2,0,0,0,0,0,1,1
21006095,1676,2,0,0,0,0,0,1,1
21006152,6,2,0,0,0,0,0,1,1
21006180,70,2,0,0,0,0,0,1,1
21006112,411,1,0,0,0,0,0,0,1
21006168,1023,1,0,0,0,0,0,1,1
21006090,28,2,0,0,0,0,0,1,1
21006098,1093,1,0,0,0,0,0,1,1
21006174,9,2,0,0,0,0,0,0,1
21006100,12,2,0,0,0,0,0,1,1
21006181,1955,1291,0,0,0.13,0.75,0,1,1
21006162,17,2,0,0,0,0,0,1,1
21006165,18,2,0,0,0,0,0,1,1
21006156,1212,1,2.39,6.1,0,0,0,0,1
21006101,1952,1212,0,0,0.06,0,0.6,0,1
21006129,1948,1212,0,0,0.4,0.18,5.8,0,1
21006131,1949,1212,0,0,0.73,0.33,10.6,0,1
21006132,1937,1212,0,0,0.32,0.14,4.6,0,1
21006133,1938,1212,0,0,0.11,0.08,1.9,0,1
21006167,1183,1,0,0,0,0,0,0,1
21006176,1291,1290,0,0,0.09,0.08,1.7,0,1
21006169,234,2,0,0,0,0,0,0,1
21006094,8,2,0,0,0,0,0,0,1
21006124,7,2,0,0,0,0,0,0,1
21006120,398,2,0,0,0,0,0,1,1
21006126,1010,1,0,0,0,0,0,1,1
21006147,65,2,0,0,0,0,0,1,1
21006149,67,2,0,0,0,0,0,0,1
21006148,66,2,0,0,0,0,0,1,1
21006150,68,2,0,0,0,0,0,1,1
21006072,1267,1,0,0,0,0,0,0,1
21006182,1041,1,0,0,0.01,0,0.1,0,1
21006140,1245,1,0,0,0,0,0,1,1
21006175,1290,1,0,0,0,0,0,1,1
21006172,1,0,0,0,0,0,0,1,1
21006125,365,1,0,0,0,0,0,0,1
21006155,1037,1,0,0,0,0,0,1,1
21006154,505,1,0,0,0,0,0,1,1
21006104,422,1,0,0,0,0,0,1,1
21006071,1268,1267,0,0,0,0,0,0,1
21006107,55,2,0,0,0,0,0,1,1
21006138,35,2,0,0,0,0,0,1,1
21006158,10,2,0,0,0,0,0,0,1
21006157,11,2,0,0,0,0,0,1,1
21006084,20,2,0,0,0,0,0,1,1
21006285,1053,1,0,0,0,0,0,1,1
21006284,1051,1,0,0,0,0,0,1,1
21006222,54,2,0,0,0,0,0,1,1
21006291,1177,1,0,0,0,0,0,1,1
21006292,1174,1,0,0,0,0,0,0,1
21006195,27,2,0,0,0,0,0,1,1
21006255,1004,1,0,0,0,0,0,1,1
21006267,506,1,0,0,0,0,0,0,1
21006185,133,2,0,0,0,0,0,1,1
21006186,132,2,0,0,0,0,0,1,1
21006187,131,2,0,0,0,0,0,1,1
21006188,130,2,0,0,0,0,0,1,1
21006189,135,2,0,0,0,0,0,1,1
21006190,134,2,0,0,0,0,0,1,1
21006191,138,2,0,0,0,0,0,1,1
21006193,25,2,0,0,0,0,0,1,1
21006211,263,2,0,0,0,0,0,0,1
21006214,128,2,0,0,0,0,0,1,1
21006219,59,2,0,0,0,0,0,1,1
21006220,58,2,0,0,0,0,0,1,1
21006223,57,2,0,0,0,0,0,1,1
21006224,56,2,0,0,0,0,0,1,1
21006256,60,2,0,0,0,0,0,1,1
21006257,61,2,0,0,0,0,0,1,1
21006258,62,2,0,0,0,0,0,1,1
21006259,63,2,0,0,0,0,0,1,1
21006260,64,2,0,0,0,0,0,1,1
21006229,88,2,0,0,0,0,0,0,1
21006237,1019,1,0,0,0,0,0,1,1
21006199,23,2,0,0,0,0,0,1,1
21006274,1026,1,0,0,0,0,0,1,1
21006235,87,2,0,0,0,0,0,0,1
21006203,29,2,0,0,0,0,0,1,1
21006248,846,1,0,0,0,0,0,1,1
21006250,37,2,0,0,0,0,0,1,1
21006208,285,2,0,0,0,0,0,0,1
21006251,36,2,0,0,0,0,0,0,1
21006230,390,2,0,0,0,0,0,1,1
21006232,396,2,0,0,0,0,0,1,1
21006228,393,2,0,0,0,0,0,1,1
21006233,394,2,0,0,0,0,0,1,1
21006293,74,2,0,0,0,0,0,0,1
21006280,1184,1,0,0,0,0,0,1,1
21006200,1076,1,0,0,0,0,0,1,1
21006201,1077,1,0,0,0,0,0,0,1
21006227,375,2,0,0,0,0,0,1,1
21006231,397,2,0,0,0,0,0,1,1
21006209,284,2,0,0,0,0,0,0,1
21006244,382,2,0,0,0,0,0,0,1
21006194,26,2,0,0,0,0,0,1,1
21006277,16,2,0,0,0,0,0,0,1
21006198,22,2,0,0,0,0,0,1,1
21006278,19,2,0,0,0,0,0,1,1
21006192,24,2,0,0,0,0,0,1,1
21006215,129,2,0,0,0,0,0,0,1
21006197,21,2,0,0,0,0,0,1,1
21006236,3,2,0,0,0.01,0,0.1,0,1
21006273,13,2,0,0,0,0,0,1,1
21006253,34,2,0,0,0,0,0,1,1
21006265,2,0,0,0,0,0,0,1,1
21006225,53,2,0,0,0,0,0,1,1
21006287,5,2,0,0,0,0,0,0,1
21006249,31,2,0,0,0,0,0,0,1
21006241,586,2,0,0,0,0,0,0,1
21006205,1679,2,0,0,0,0,0,0,1
21006275,15,2,0,0,0,0,0,1,1
21006242,443,2,0,0,0,0,0,1,1
21006204,344,2,0,0,0,0,0,1,1
21006207,1676,2,0,0,0,0,0,1,1
21006266,6,2,0,0,0,0,0,1,1
21006294,70,2,0,0,0,0,0,1,1
21006226,411,1,0,0,0,0,0,0,1
21006282,1023,1,0,0,0,0,0,1,1
21006202,28,2,0,0,0,0,0,1,1
21006210,1093,1,0,0,0,0,0,1,1
21006288,9,2,0,0,0,0,0,0,1
21006212,12,2,0,0,0,0,0,1,1
21006276,17,2,0,0,0,0,0,1,1
21006279,18,2,0,0,0,0,0,1,1
21006270,1212,1,0,0,0,0,0,0,1
21006213,1952,1212,0,0,0.54,0.2,7.3,1,1
21006216,1959,1212,0,0,0,0,0,0,1
21006217,1958,1212,0,0,0.19,0.08,0,0,1
21006243,1948,1212,0,0,0.83,0.34,11.6,0,1
21006245,1949,1212,0,0,0.82,0.29,11,0,1
21006246,1937,1212,0,0,0.39,0.14,5.2,1,1
21006247,1938,1212,0,0,0.85,0.31,11.5,0,1
21006281,1183,1,0,0,0,0,0,0,1
21006290,1291,1290,0.76,0.14,0.06,0.12,1.8,0,1
21006283,234,2,0,0,0,0,0,0,1
21006206,8,2,0,0,0,0,0,0,1
21006238,7,2,0,0,0,0,0,0,1
21006234,398,2,0,0,0,0,0,1,1
21006240,1010,1,0,0,0,0,0,1,1
21006261,65,2,0,0,0,0,0,1,1
21006263,67,2,0,0,0,0,0,0,1
21006262,66,2,0,0,0,0,0,1,1
21006264,68,2,0,0,0,0,0,1,1
21006184,1267,1,0,0,0,0,0,0,1
21006295,1041,1,0,0,0,0,0,0,1
21006254,1245,1,0,0,0,0,0,1,1
21006289,1290,1,0,0,0,0,0,1,1
21006286,1,0,0,0,0,0,0,1,1
21006239,365,1,0,0,0,0,0,0,1
21006269,1037,1,0,0,0,0,0,1,1
21006268,505,1,0,0,0,0,0,1,1
21006218,422,1,0,0,0,0,0,1,1
21006183,1268,1267,0,0,0,0,0,0,1
21006221,55,2,0,0,0,0.01,0.1,1,1
21006252,35,2,0,0,0,0,0,1,1
21006272,10,2,0,0,0,0,0,0,1
21006271,11,2,0,0,0,0,0,1,1
21006196,20,2,0,0,0,0,0,1,1
21006397,1053,1,0,0,0,0,0,1,1
21006396,1051,1,0,0,0,0,0,1,1
21006335,54,2,0,0,0,0,0,1,1
21006405,1177,1,0,0,0,0,0,1,1
21006406,1174,1,0,0,0,0,0,0,1
21006308,27,2,0,0,0,0,0,1,1
21006367,1004,1,0,0,0,0,0,1,1
21006379,506,1,0,0,0,0,0,0,1
21006298,133,2,0,0,0,0,0,1,1
21006299,132,2,0,0,0,0,0,1,1
21006300,131,2,0,0,0,0,0,1,1
21006301,130,2,0,0,0,0,0,1,1
21006302,135,2,0,0,0,0,0,1,1
21006303,134,2,0,0,0,0,0,1,1
21006304,138,2,0,0,0,0,0,1,1
21006306,25,2,0,0,0,0,0,1,1
21006324,263,2,0,0,0,0,0,0,1
21006327,128,2,0,0,0,0,0,1,1
21006332,59,2,0,0,0,0,0,1,1
21006333,58,2,0,0,0,0,0,1,1
21006336,57,2,0,0,0,0,0,1,1
21006337,56,2,0,0,0,0,0,1,1
21006368,60,2,0,0,0,0,0,1,1
21006369,61,2,0,0,0,0,0,1,1
21006370,62,2,0,0,0,0,0,1,1
21006371,63,2,0,0,0,0,0,1,1
21006372,64,2,0,0,0,0,0,1,1
21006342,88,2,0,0,0,0,0,0,1
21006350,1019,1,0,0,0,0,0,1,1
21006312,23,2,0,0,0,0,0,1,1
21006386,1026,1,0,0,0,0,0,1,1
21006348,87,2,0,0,0,0,0,0,1
21006316,29,2,0,0,0,0,0,1,1
21006360,846,1,0,0,0,0,0,1,1
21006362,37,2,0,0,0,0,0,1,1
21006321,285,2,0,0,0,0,0,0,1
21006363,36,2,0,0,0,0,0,0,1
21006343,390,2,0,0,0,0,0,1,1
21006345,396,2,0,0,0,0,0,1,1
21006341,393,2,0,0,0,0,0,1,1
21006346,394,2,0,0,0,0,0,1,1
21006407,74,2,0,0,0,0,0,0,1
21006392,1184,1,0,0,0,0,0,1,1
21006313,1076,1,0,0,0,0.01,0.1,1,1
21006314,1077,1,0,0,0,0,0,0,1
21006340,375,2,0,0,0,0,0,1,1
21006344,397,2,0,0,0,0,0,1,1
21006322,284,2,0,0,0,0.01,0.1,0,1
21006357,382,2,0,0,0,0,0,0,1
21006307,26,2,0,0,0,0,0,1,1
21006389,16,2,0,0,0,0,0,0,1
21006311,22,2,0,0,0,0,0,1,1
21006390,19,2,0,0,0,0,0,1,1
21006305,24,2,0,0,0,0,0,1,1
21006328,129,2,0,0,0,0,0,0,1
21006310,21,2,0,0,0,0,0,1,1
21006349,3,2,0,0,0,0,0,0,1
21006385,13,2,0,0,0,0,0,1,1
21006365,34,2,0,0,0,0,0,1,1
21006377,2,0,0,0,0,0,0,1,1
21006338,53,2,0,0,0,0,0,1,1
21006401,5,2,0,0,0,0,0,0,1
21006361,31,2,0,0,0,0,0,0,1
21006354,586,2,0,0,0,0,0,0,1
21006318,1679,2,0,0,0,0,0,0,1
21006387,15,2,0,0,0,0,0,1,1
21006355,443,2,0,0,0,0,0,1,1
21006317,344,2,0,0,0,0,0,1,1
21006320,1676,2,0,0,0,0,0,1,1
21006378,6,2,0,0,0,0,0,1,1
21006408,70,2,0,0,0,0,0,1,1
21006339,411,1,0,0,0,0,0,0,1
21006394,1023,1,0,0,0,0,0,1,1
21006315,28,2,0,0,0,0,0,1,1
21006323,1093,1,0,0,0,0,0,1,1
21006402,9,2,0,0,0,0,0,0,1
21006325,12,2,0,0,0,0,0,1,1
21006398,1961,1291,0,0,0.22,0.99,0,0,1
21006388,17,2,0,0,0,0,0,1,1
21006391,18,2,0,0,0,0,0,1,1
21006382,1212,1,1.52,3.89,0,0,0,0,1
21006326,1952,1212,0,0,0.8,0.2,10.1,1,1
21006329,1959,1212,0,0,0.38,0.17,5.6,1,1
21006330,1958,1212,0,0,0.69,0.27,9.7,0,1
21006356,1948,1212,0,0,0.14,0.02,1.6,0,1
21006358,1949,1212,0,0,0.64,0.25,9,0,1
21006359,1937,1212,0,0,0.82,0.32,11.5,1,1
21006399,1962,1212,0,0,0.68,0.22,0,0,1
21006393,1183,1,0,0,0,0,0,0,1
21006404,1291,1290,0.91,0.15,0.1,0.09,1.9,0,1
21006395,234,2,0,0,0,0,0,0,1
21006319,8,2,0,0,0,0,0,0,1
21006351,7,2,0,0,0,0,0,0,1
21006347,398,2,0,0,0,0,0,1,1
21006353,1010,1,0,0,0,0,0,1,1
21006373,65,2,0,0,0,0,0,1,1
21006375,67,2,0,0,0,0,0,0,1
21006374,66,2,0,0,0,0,0,1,1
21006376,68,2,0,0,0,0,0,1,1
21006297,1267,1,0,0,0,0,0,0,1
21006409,1041,1,0,0,0,0,0,0,1
21006366,1245,1,0,0,0,0,0,1,1
21006403,1290,1,0,0,0,0,0,1,1
21006400,1,0,0,0,0,0,0,1,1
21006352,365,1,0,0,0,0,0,0,1
21006381,1037,1,0,0,0,0,0,1,1
21006380,505,1,0,0,0,0,0,1,1
21006331,422,1,0,0,0,0,0,1,1
21006296,1268,1267,0,0,0,0,0,0,1
21006334,55,2,0,0,0,0,0,1,1
21006364,35,2,0,0,0,0,0,1,1
21006384,10,2,0,0,0,0,0,0,1
21006383,11,2,0,0,0,0,0,1,1
21006309,20,2,0,0,0,0,0,1,1
21006511,1053,1,0,0,0,0,0,1,1
21006510,1051,1,0,0,0,0,0,1,1
21006449,54,2,0,0,0,0,0,1,1
21006519,1177,1,0,0,0,0,0,1,1
21006520,1174,1,0,0,0,0,0,0,1
21006422,27,2,0,0,0,0,0,1,1
21006481,1004,1,0,0,0,0,0,1,1
21006493,506,1,0,0,0,0,0,0,1
21006412,133,2,0,0,0,0,0,1,1
21006413,132,2,0,0,0,0,0,1,1
21006414,131,2,0,0,0,0,0,1,1
21006415,130,2,0,0,0,0,0,1,1
21006416,135,2,0,0,0,0,0,1,1
21006417,134,2,0,0,0,0,0,1,1
21006418,138,2,0,0,0,0,0,1,1
21006420,25,2,0,0,0,0,0,1,1
21006438,263,2,0,0,0,0,0,0,1
21006441,128,2,0,0,0,0,0,1,1
21006446,59,2,0,0,0,0,0,1,1
21006447,58,2,0,0,0,0,0,1,1
21006450,57,2,0,0,0,0,0,1,1
21006451,56,2,0,0,0,0,0,1,1
21006482,60,2,0,0,0,0,0,1,1
21006483,61,2,0,0,0,0,0,1,1
21006484,62,2,0,0,0,0,0,1,1
21006485,63,2,0,0,0,0,0,1,1
21006486,64,2,0,0,0,0,0,1,1
21006456,88,2,0,0,0,0,0,0,1
21006464,1019,1,0,0,0,0,0,1,1
21006426,23,2,0,0,0,0,0,1,1
21006500,1026,1,0,0,0,0,0,1,1
21006462,87,2,0,0,0,0,0,0,1
21006430,29,2,0,0,0,0,0,1,1
21006474,846,1,0,0,0,0,0,1,1
21006476,37,2,0,0,0,0,0,1,1
21006435,285,2,0,0,0,0,0,0,1
21006477,36,2,0,0,0,0,0,0,1
21006457,390,2,0,0,0,0,0,1,1
21006459,396,2,0,0,0,0,0,1,1
21006455,393,2,0,0,0,0,0,1,1
21006460,394,2,0,0,0,0,0,1,1
21006521,74,2,0,0,0,0,0,0,1
21006506,1184,1,0,0,0,0,0,1,1
21006427,1076,1,0,0,0,0,0,1,1
21006428,1077,1,0,0,0,0,0,0,1
21006454,375,2,0,0,0,0,0,1,1
21006458,397,2,0,0,0,0,0,1,1
21006436,284,2,0,0,0,0,0,0,1
21006471,382,2,0,0,0,0,0,0,1
21006421,26,2,0,0,0,0,0,1,1
21006503,16,2,0,0,0,0,0,0,1
21006425,22,2,0,0,0,0,0,1,1
21006504,19,2,0,0,0,0,0,1,1
21006419,24,2,0,0,0,0,0,1,1
21006442,129,2,0,0,0,0,0,0,1
21006424,21,2,0,0,0,0,0,1,1
21006463,3,2,0,0,0,0,0,0,1
21006499,13,2,0,0,0,0,0,1,1
21006479,34,2,0,0,0,0,0,1,1
21006491,2,0,0,0,0,0,0,1,1
21006452,53,2,0,0,0,0,0,1,1
21006515,5,2,0,0,0,0,0,0,1
21006475,31,2,0,0,0,0,0,0,1
21006468,586,2,0,0,0,0,0,0,1
21006432,1679,2,0,0,0,0,0,0,1
21006501,15,2,0,0,0,0,0,1,1
21006469,443,2,0,0,0,0,0,1,1
21006431,344,2,0,0,0,0,0,1,1
21006434,1676,2,0,0,0,0,0,1,1
21006492,6,2,0,0,0,0,0,1,1
21006522,70,2,0,0,0,0,0,1,1
21006453,411,1,0,0,0,0,0,0,1
21006508,1023,1,0,0,0,0,0,1,1
21006429,28,2,0,0,0,0,0,1,1
21006437,1093,1,0,0,0,0,0,1,1
21006516,9,2,0,0,0,0,0,0,1
21006439,12,2,0,0,0,0,0,1,1
21006512,1964,1291,0,0,0.13,0.78,0,0,1
21006502,17,2,0,0,0,0,0,1,1
21006505,18,2,0,0,0,0,0,1,1
21006496,1212,1,0,0,0,0,0,0,1
21006440,1952,1212,0,0,0.62,0.3,9.2,1,1
21006443,1959,1212,0,0,0.83,0.37,12,1,1
21006444,1958,1212,0,0,0.25,0.09,3.4,0,1
21006470,1948,1212,0,0,0.06,0,0.6,0,1
21006472,1949,1212,0,0,0.78,0.4,11.8,1,1
21006473,1937,1212,0,0,0.07,0.02,0.9,0,1
21006513,1962,1212,0,0,0.37,0.16,5.3,0,1
21006507,1183,1,0,0,0,0,0,0,1
21006518,1291,1290,1.01,0.22,0.12,0.06,1.8,0,1
21006509,234,2,0,0,0,0,0,0,1
21006433,8,2,0,0,0,0,0,0,1
21006465,7,2,0,0,0,0,0,0,1
21006461,398,2,0,0,0,0,0,1,1
21006467,1010,1,0,0,0,0,0,1,1
21006487,65,2,0,0,0,0,0,1,1
21006489,67,2,0,0,0,0,0,0,1
21006488,66,2,0,0,0,0,0,1,1
21006490,68,2,0,0,0,0,0,1,1
21006411,1267,1,0,0,0,0,0,0,1
21006523,1041,1,0,0,0,0,0,0,1
21006480,1245,1,0,0,0,0,0,1,1
21006517,1290,1,0,0,0,0,0,1,1
21006514,1,0,0,0,0,0,0,1,1
21006466,365,1,0,0,0,0,0,0,1
21006495,1037,1,0,0,0,0,0,1,1
21006494,505,1,0,0,0,0,0,1,1
21006445,422,1,0,0,0,0,0,1,1
21006410,1268,1267,0,0,0,0,0,0,1
21006448,55,2,0,0,0,0,0,1,1
21006478,35,2,0,0,0,0,0,1,1
21006498,10,2,0,0,0,0,0,0,1
21006497,11,2,0,0,0,0,0,1,1
21006423,20,2,0,0,0,0,0,1,1
21006624,1053,1,0,0,0,0,0,1,1
21006623,1051,1,0,0,0,0,0,1,1
21006563,54,2,0,0,0,0,0,1,1
21006633,1177,1,0,0,0,0,0,1,1
21006634,1174,1,0,0,0,0,0,0,1
21006536,27,2,0,0,0,0,0,1,1
21006594,1004,1,0,0,0,0,0,1,1
21006606,506,1,0,0,0,0,0,0,1
21006526,133,2,0,0,0,0,0,1,1
21006527,132,2,0,0,0,0,0,1,1
21006528,131,2,0,0,0,0,0,1,1
21006529,130,2,0,0,0,0,0,1,1
21006530,135,2,0,0,0,0,0,1,1
21006531,134,2,0,0,0,0,0,1,1
21006532,138,2,0,0,0,0,0,1,1
21006534,25,2,0,0,0,0,0,1,1
21006552,263,2,0,0,0,0,0,0,1
21006555,128,2,0,0,0,0,0,1,1
21006560,59,2,0,0,0,0,0,1,1
21006561,58,2,0,0,0,0,0,1,1
21006564,57,2,0,0,0,0,0,1,1
21006565,56,2,0,0,0,0,0,1,1
21006595,60,2,0,0,0,0,0,1,1
21006596,61,2,0,0,0,0,0,1,1
21006597,62,2,0,0,0,0,0,1,1
21006598,63,2,0,0,0,0,0,1,1
21006599,64,2,0,0,0,0,0,1,1
21006570,88,2,0,0,0,0,0,0,1
21006578,1019,1,0,0,0,0,0,1,1
21006540,23,2,0,0,0,0,0,1,1
21006613,1026,1,0,0,0,0,0,1,1
21006576,87,2,0,0,0,0,0,0,1
21006544,29,2,0,0,0,0,0,1,1
21006587,846,1,0,0,0,0,0,1,1
21006589,37,2,0,0,0,0,0,1,1
21006549,285,2,0,0,0,0,0,0,1
21006590,36,2,0,0,0,0,0,0,1
21006571,390,2,0,0,0,0,0,1,1
21006573,396,2,0,0,0,0,0,1,1
21006569,393,2,0,0,0,0,0,1,1
21006574,394,2,0,0,0,0,0,1,1
21006635,74,2,0,0,0,0,0,0,1
21006619,1184,1,0,0,0,0,0,1,1
21006541,1076,1,0,0,0,0,0,1,1
21006542,1077,1,0,0,0,0,0,0,1
21006568,375,2,0,0,0,0,0,1,1
21006572,397,2,0,0,0,0,0,1,1
21006550,284,2,0,0,0,0,0,0,1
21006585,382,2,0,0,0,0,0,0,1
21006535,26,2,0,0,0,0,0,1,1
21006616,16,2,0,0,0,0,0,0,1
